order_id,customer_id,employee_id,order_date,order_status
793,1525,175,2023-03-04,Completed
794,231,23,2024-04-25,Processing
795,1188,178,2026-02-15,Completed
796,1440,145,2025-09-09,Completed
797,314,56,2023-05-14,Completed
798,62,10,2025-10-15,Processing
799,845,45,2023-01-28,Processing
800,1345,17,2024-07-29,Completed
801,416,69,2023-02-19,Returned
802,386,61,2025-07-06,Returned
803,91,145,2025-06-10,Returned
804,1001,60,2023-04-07,Completed
805,1225,95,2025-07-23,Completed
806,765,169,2025-01-30,Completed
807,657,189,2024-12-11,Completed
808,823,96,2025-08-15,Processing
809,303,173,2025-10-09,Completed
810,1969,111,2023-06-27,Completed
811,282,86,2025-01-04,Completed
812,1544,139,2023-12-03,Completed
813,1881,161,2023-10-25,Completed
814,1296,191,2023-11-23,Completed
815,1672,53,2025-03-22,Processing
816,1804,29,2025-10-23,Completed
817,213,148,2023-01-09,Cancelled
818,1362,43,2024-04-09,Completed
819,667,188,2025-02-03,Cancelled
820,1072,169,2025-03-15,Completed
821,1536,105,2023-08-06,Completed
822,930,40,2024-01-21,Processing
823,1986,130,2023-08-09,Completed
824,148,178,2024-09-19,Processing
825,621,54,2026-01-14,Completed
826,1669,49,2023-02-18,Completed
827,248,54,2024-01-16,Completed
828,927,31,2025-05-14,Completed
829,22,179,2026-05-08,Completed
830,768,54,2024-09-14,Completed
831,1884,123,2026-06-13,Completed
832,1007,9,2025-10-20,Completed
833,524,180,2025-08-27,Processing
834,1577,26,2025-05-15,Completed
835,719,176,2025-10-01,Completed
836,1972,125,2023-06-27,Completed
837,189,22,2024-05-17,Cancelled
838,932,98,2024-11-21,Completed
839,962,9,2024-10-23,Completed
840,1442,116,2024-03-19,Completed
841,22,176,2023-09-20,Processing
842,1600,8,2025-11-02,Completed
843,372,119,2024-07-16,Completed
844,1895,138,2023-04-10,Completed
845,1430,133,2025-10-02,Cancelled
846,601,42,2023-03-23,Completed
847,874,29,2023-11-14,Completed
848,996,64,2023-01-12,Processing
849,1653,168,2023-12-28,Completed
850,375,58,2024-11-27,Processing
851,469,183,2025-06-29,Completed
852,286,34,2026-05-24,Completed
853,1017,94,2025-05-30,Completed
854,1839,178,2025-01-24,Completed
855,858,122,2023-03-10,Completed
856,1438,109,2023-05-18,Completed
857,1798,171,2025-01-02,Completed
858,1883,63,2023-10-09,Completed
859,177,147,2024-01-18,Completed
860,1119,96,2026-02-15,Completed
861,1989,169,2024-01-15,Completed
862,1147,11,2024-04-20,Completed
863,273,192,2025-03-11,Completed
864,1045,4,2023-08-19,Completed
865,1200,136,2023-01-19,Processing
866,281,82,2024-05-14,Processing
867,387,170,2025-08-30,Completed
868,203,45,2025-03-05,Completed
869,1109,19,2023-10-27,Processing
870,298,195,2023-05-20,Completed
871,149,145,2023-12-04,Completed
872,847,161,2025-01-10,Processing
873,833,16,2025-06-03,Processing
874,1599,102,2023-02-26,Completed
875,1907,96,2025-03-11,Completed
876,1776,58,2023-09-18,Completed
877,1619,131,2025-04-12,Processing
878,1302,41,2024-05-09,Completed
879,1019,198,2023-06-03,Completed
880,855,17,2026-02-24,Completed
881,1592,38,2023-03-23,Completed
882,576,119,2024-11-30,Processing
883,1240,84,2024-09-23,Completed
884,791,194,2026-04-22,Cancelled
885,1240,154,2026-03-21,Completed
886,187,178,2025-09-29,Completed
887,1263,162,2023-05-09,Completed
888,1914,70,2024-08-14,Completed
889,642,83,2024-05-05,Completed
890,1992,79,2024-01-28,Completed
891,843,72,2024-06-24,Completed
892,1350,49,2026-06-09,Processing
893,1410,76,2024-01-25,Completed
894,1133,83,2024-02-23,Completed
895,356,31,2024-08-19,Completed
896,1225,163,2024-11-21,Processing
897,1659,128,2025-02-06,Completed
898,1469,70,2026-03-09,Completed
899,300,66,2026-05-26,Completed
900,1980,97,2026-02-01,Completed
901,387,66,2025-10-10,Cancelled
902,1128,150,2024-07-21,Completed
903,408,69,2023-04-15,Completed
904,1003,153,2023-08-10,Completed
905,642,31,2023-10-14,Completed
906,1557,14,2023-03-26,Completed
907,1124,138,2024-07-03,Processing
908,1896,191,2025-05-16,Completed
909,1353,146,2023-05-03,Completed
910,1279,185,2024-07-21,Completed
911,473,57,2026-06-20,Completed
912,547,142,2024-12-25,Completed
913,1134,150,2024-10-10,Completed
914,1980,99,2024-02-21,Completed
915,1955,42,2023-07-06,Completed
916,1995,70,2025-09-22,Completed
917,1732,105,2024-03-28,Completed
918,340,45,2024-03-27,Completed
919,490,172,2024-09-23,Completed
920,1229,99,2025-07-02,Completed
921,1736,21,2025-04-16,Completed
922,1514,99,2026-06-13,Completed
923,1567,70,2024-02-25,Completed
924,1793,135,2024-12-02,Completed
925,1040,158,2025-03-05,Completed
926,764,37,2023-06-08,Processing
927,1400,97,2023-12-11,Completed
928,644,91,2025-04-09,Completed
929,596,60,2025-02-16,Processing
930,1968,7,2026-02-27,Completed
931,133,116,2023-02-14,Completed
932,737,98,2023-02-11,Completed
933,913,109,2023-07-03,Completed
934,469,69,2025-01-20,Completed
935,346,57,2026-04-14,Completed
936,1088,51,2023-03-16,Completed
937,1558,59,2023-07-04,Completed
938,1425,142,2023-04-13,Completed
939,1909,66,2025-07-16,Completed
940,1759,112,2024-07-24,Completed
941,639,43,2025-12-02,Completed
942,189,159,2023-04-17,Completed
943,1607,190,2023-12-27,Completed
944,1930,109,2023-12-10,Completed
945,1969,51,2026-05-19,Completed
946,208,69,2024-01-02,Completed
947,948,142,2025-01-25,Completed
948,1910,48,2024-05-18,Completed
949,352,197,2024-07-11,Processing
950,1026,130,2023-04-27,Completed
951,100,121,2023-11-16,Completed
952,1248,95,2026-03-21,Completed
953,932,45,2023-08-14,Completed
954,1242,194,2023-03-28,Returned
955,279,1,2024-08-11,Completed
956,1004,174,2025-03-19,Completed
957,828,135,2025-08-13,Cancelled
958,725,156,2026-03-28,Processing
959,1073,105,2023-12-08,Processing
960,259,10,2024-02-28,Completed
961,753,77,2023-08-25,Cancelled
962,784,97,2024-09-05,Completed
963,998,51,2023-02-02,Completed
964,1308,193,2023-10-29,Processing
965,1619,195,2023-10-14,Processing
966,812,63,2023-10-19,Cancelled
967,1851,113,2024-06-01,Completed
968,1460,120,2025-01-30,Completed
969,852,14,2024-05-17,Processing
970,1890,26,2024-08-28,Completed
971,953,99,2025-06-06,Completed
972,727,132,2026-02-03,Completed
973,1779,123,2023-05-19,Completed
974,636,130,2023-12-06,Returned
975,299,191,2026-02-24,Completed
976,1044,56,2025-12-03,Completed
977,827,86,2026-06-09,Completed
978,669,73,2025-01-23,Processing
979,1200,32,2025-06-16,Completed
980,1053,10,2026-01-27,Completed
981,1983,40,2025-02-12,Completed
982,901,188,2024-07-01,Completed
983,1874,51,2023-07-10,Completed
984,808,57,2023-03-27,Completed
985,1953,35,2024-02-03,Completed
986,856,39,2025-05-24,Completed
987,1877,54,2023-01-02,Completed
988,77,68,2025-09-15,Completed
989,1875,43,2025-10-07,Completed
990,942,88,2026-06-17,Processing
991,1958,67,2026-03-27,Completed
992,1846,190,2024-11-08,Completed
993,1079,40,2026-04-22,Completed
994,1652,153,2024-05-17,Processing
995,889,124,2024-07-11,Cancelled
996,616,128,2025-04-08,Returned
997,616,66,2023-08-07,Completed
998,1730,57,2024-05-24,Cancelled
999,1897,26,2026-01-15,Completed
1000,1521,103,2025-05-08,Completed
1001,167,63,2023-11-29,Completed
1002,1902,170,2023-05-16,Cancelled
1003,117,112,2025-04-11,Completed
1004,970,8,2024-11-14,Completed
1005,483,125,2025-10-04,Completed
1006,831,111,2024-04-26,Completed
1007,1648,43,2024-11-19,Completed
1008,1216,97,2023-06-19,Completed
1009,1631,189,2023-01-18,Completed
1010,1009,24,2023-11-08,Completed
1011,364,9,2023-10-01,Returned
1012,752,174,2025-01-01,Completed
1013,339,80,2024-11-07,Completed
1014,1194,22,2023-03-22,Completed
1015,1890,50,2023-12-15,Processing
1016,1005,28,2024-07-01,Completed
1017,1714,135,2023-05-27,Completed
1018,134,119,2026-05-26,Completed
1019,1590,180,2025-11-20,Completed
1020,459,177,2024-08-04,Completed
1021,694,171,2023-11-30,Processing
1022,735,131,2024-09-19,Completed
1023,1669,103,2025-05-06,Processing
1024,1735,80,2024-10-30,Completed
1025,305,181,2023-11-14,Completed
1026,1204,31,2023-10-30,Returned
1027,259,39,2023-05-31,Processing
1028,1409,82,2026-04-01,Completed
1029,892,105,2023-09-09,Completed
1030,1376,142,2026-04-18,Cancelled
1031,430,122,2023-03-11,Completed
1032,393,89,2023-05-16,Completed
1033,1748,65,2025-03-08,Processing
1034,950,169,2025-03-25,Completed
1035,1671,84,2025-05-14,Completed
1036,1875,193,2026-03-06,Completed
1037,1605,43,2024-05-28,Completed
1038,1794,86,2023-10-31,Processing
1039,492,132,2026-05-21,Returned
1040,1859,52,2024-01-05,Completed
1041,19,162,2025-01-08,Processing
1042,764,87,2023-01-06,Completed
1043,1689,129,2024-02-18,Completed
1044,1394,169,2025-10-31,Completed
1045,1822,136,2026-04-24,Cancelled
1046,403,112,2023-03-22,Returned
1047,1211,141,2024-08-17,Returned
1048,935,12,2024-08-05,Completed
1049,1207,161,2023-05-09,Processing
1050,855,119,2026-05-31,Completed
1051,646,152,2024-04-01,Completed
1052,1826,167,2023-03-21,Completed
1053,1187,66,2025-03-19,Completed
1054,470,11,2024-03-30,Completed
1055,5,111,2023-04-08,Processing
1056,561,138,2026-01-24,Completed
1057,1779,188,2024-09-19,Completed
1058,1018,149,2024-03-13,Completed
1059,589,200,2023-08-26,Cancelled
1060,797,144,2024-11-03,Completed
1061,411,4,2025-05-29,Completed
1062,503,123,2023-02-12,Completed
1063,1535,188,2024-06-12,Completed
1064,1376,66,2025-05-01,Cancelled
1065,418,187,2023-12-02,Completed
1066,1909,74,2024-09-25,Completed
1067,1309,18,2023-06-06,Processing
1068,1748,1,2024-05-05,Processing
1069,1627,195,2024-07-07,Completed
1070,925,87,2023-09-06,Processing
1071,1597,137,2025-08-10,Completed
1072,1369,158,2024-07-23,Completed
1073,189,91,2023-12-28,Processing
1074,1117,65,2023-02-07,Processing
1075,1625,197,2023-06-26,Completed
1076,701,42,2025-12-05,Completed
1077,1894,194,2024-12-20,Completed
1078,798,194,2025-06-04,Processing
1079,1589,104,2024-03-10,Completed
1080,1306,124,2026-04-15,Returned
1081,1526,59,2025-10-09,Processing
1082,794,83,2025-01-25,Processing
1083,75,116,2024-01-21,Completed
1084,36,171,2025-02-01,Completed
1085,1536,2,2024-10-07,Completed
1086,1727,25,2026-05-02,Completed
1087,239,152,2023-10-06,Completed
1088,1130,186,2024-11-28,Completed
1089,67,164,2024-10-11,Completed
1090,1684,109,2024-08-23,Processing
1091,113,77,2023-10-08,Processing
1092,314,72,2024-11-27,Returned
1093,1998,136,2025-01-15,Completed
1094,1513,77,2025-04-13,Completed
1095,584,84,2024-01-14,Processing
1096,1908,135,2026-05-19,Processing
1097,743,30,2023-07-14,Processing
1098,652,32,2024-01-10,Completed
1099,1640,21,2024-04-19,Completed
1100,1724,195,2026-01-31,Cancelled
1101,164,183,2026-01-29,Processing
1102,1119,77,2026-02-05,Completed
1103,1834,104,2023-03-25,Cancelled
1104,861,24,2024-11-13,Completed
1105,281,18,2023-07-13,Completed
1106,1826,123,2023-03-29,Processing
1107,832,139,2023-08-07,Completed
1108,1925,144,2024-05-22,Completed
1109,380,167,2026-03-11,Completed
1110,35,121,2024-03-23,Completed
1111,1961,175,2025-11-09,Returned
1112,11,175,2025-12-07,Completed
1113,1495,199,2024-01-20,Completed
1114,122,111,2024-03-08,Completed
1115,395,136,2024-08-22,Completed
1116,1995,152,2025-04-22,Completed
1117,511,158,2023-09-13,Completed
1118,1240,128,2023-01-03,Completed
1119,392,192,2024-06-02,Completed
1120,1668,165,2026-04-03,Returned
1121,510,34,2023-03-24,Returned
1122,1526,12,2023-05-28,Completed
1123,447,71,2023-08-19,Completed
1124,431,184,2023-08-15,Completed
1125,700,53,2025-07-04,Completed
1126,1328,32,2025-01-25,Returned
1127,776,169,2025-11-28,Completed
1128,413,163,2023-10-26,Completed
1129,386,171,2024-05-12,Completed
1130,561,112,2023-04-11,Completed
1131,950,41,2023-05-06,Completed
1132,1074,75,2024-02-22,Completed
1133,589,37,2024-08-03,Completed
1134,1576,4,2025-08-27,Completed
1135,931,90,2024-09-12,Completed
1136,412,177,2024-07-18,Returned
1137,553,42,2025-09-10,Completed
1138,274,5,2024-04-25,Completed
1139,449,142,2025-11-09,Cancelled
1140,225,69,2025-01-29,Completed
1141,203,70,2025-11-23,Completed
1142,42,17,2026-03-07,Completed
1143,580,65,2024-05-15,Processing
1144,1177,136,2024-01-10,Completed
1145,1083,1,2023-11-02,Completed
1146,1413,198,2026-02-08,Completed
1147,3,124,2024-02-01,Completed
1148,628,185,2025-05-20,Completed
1149,557,151,2024-02-13,Completed
1150,1725,155,2026-03-03,Completed
1151,779,121,2024-02-06,Completed
1152,1757,87,2024-12-31,Processing
1153,1091,86,2025-10-06,Completed
1154,1152,5,2023-06-06,Completed
1155,281,60,2025-04-21,Completed
1156,845,137,2023-05-29,Completed
1157,1999,141,2025-06-22,Completed
1158,440,56,2025-01-29,Completed
1159,24,151,2025-04-17,Returned
1160,1317,151,2025-07-10,Completed
1161,1892,61,2026-06-06,Completed
1162,513,154,2026-01-04,Cancelled
1163,494,12,2025-09-01,Completed
1164,1347,194,2023-01-14,Processing
1165,444,106,2024-11-08,Completed
1166,1194,59,2026-03-24,Completed
1167,1427,90,2024-12-31,Completed
1168,337,7,2023-07-19,Completed
1169,1367,71,2024-01-30,Processing
1170,480,189,2023-04-03,Completed
1171,429,51,2023-09-29,Completed
1172,1356,116,2024-04-07,Completed
1173,242,186,2024-02-23,Completed
1174,1803,195,2024-09-05,Completed
1175,130,41,2025-08-28,Completed
1176,768,9,2025-12-27,Completed
1177,1829,108,2023-08-11,Processing
1178,434,19,2023-11-11,Completed
1179,470,180,2023-12-07,Completed
1180,1462,143,2025-12-23,Processing
1181,1879,150,2024-11-06,Completed
1182,1218,137,2026-03-07,Returned
1183,871,45,2026-06-05,Completed
1184,533,156,2024-03-14,Completed
1185,606,97,2026-01-01,Cancelled
1186,1792,149,2023-08-25,Cancelled
1187,471,189,2025-12-28,Completed
1188,809,167,2026-04-04,Completed
1189,369,138,2024-04-19,Completed
1190,104,131,2026-05-27,Processing
1191,495,138,2026-02-05,Completed
1192,1101,24,2024-06-15,Completed
1193,279,46,2023-04-01,Completed
1194,1717,53,2023-10-14,Completed
1195,184,133,2023-10-30,Completed
1196,865,185,2026-01-24,Completed
1197,660,118,2023-12-04,Returned
1198,692,8,2023-03-09,Processing
1199,1588,171,2023-02-19,Completed
1200,338,194,2026-04-14,Completed
1201,390,124,2023-07-21,Processing
1202,1104,166,2025-01-30,Processing
1203,1533,155,2023-02-22,Returned
1204,641,98,2023-08-24,Completed
1205,1542,75,2024-06-18,Completed
1206,1665,38,2026-05-14,Completed
1207,589,126,2025-12-05,Completed
1208,1689,196,2024-08-14,Completed
1209,87,81,2025-02-16,Completed
1210,891,120,2023-02-23,Completed
1211,6,170,2024-06-19,Completed
1212,1304,88,2023-07-01,Completed
1213,564,136,2023-11-04,Completed
1214,252,61,2025-04-25,Processing
1215,1048,59,2024-10-20,Completed
1216,750,80,2023-12-15,Completed
1217,86,142,2023-03-22,Completed
1218,833,54,2024-05-07,Completed
1219,1258,143,2025-07-31,Completed
1220,35,198,2025-12-12,Completed
1221,125,69,2023-04-07,Processing
1222,518,136,2023-09-12,Cancelled
1223,1513,2,2024-06-19,Completed
1224,1971,165,2023-12-30,Cancelled
1225,1021,64,2025-11-22,Completed
1226,1565,49,2025-12-18,Completed
1227,549,63,2023-11-14,Completed
1228,820,159,2024-08-27,Completed
1229,1322,172,2024-09-21,Completed
1230,43,63,2025-05-09,Completed
1231,1486,136,2025-06-01,Completed
1232,1968,200,2024-05-30,Completed
1233,84,100,2024-08-20,Completed
1234,727,193,2025-02-04,Processing
1235,87,48,2025-04-05,Completed
1236,756,88,2026-01-18,Completed
1237,1965,187,2023-02-17,Completed
1238,631,106,2024-07-27,Completed
1239,1967,136,2025-10-31,Processing
1240,1497,28,2025-01-24,Completed
1241,1026,133,2024-01-01,Completed
1242,1992,35,2025-08-11,Processing
1243,127,173,2024-11-27,Completed
1244,1309,15,2024-08-19,Completed
1245,443,54,2024-12-28,Processing
1246,528,151,2024-10-07,Completed
1247,455,37,2023-07-29,Completed
1248,1229,117,2025-12-13,Completed
1249,1613,32,2026-01-19,Completed
1250,407,62,2026-04-30,Completed
1251,406,127,2024-03-19,Completed
1252,662,58,2023-03-22,Processing
1253,1482,20,2023-06-21,Processing
1254,1018,195,2024-11-01,Completed
1255,1968,129,2025-04-13,Completed
1256,1075,3,2023-01-22,Completed
1257,55,8,2026-04-15,Completed
1258,850,29,2026-01-30,Processing
1259,1073,4,2024-05-15,Completed
1260,1305,180,2025-10-15,Completed
1261,1686,153,2023-09-03,Cancelled
1262,1807,159,2024-03-13,Completed
1263,1623,89,2023-10-02,Completed
1264,1237,19,2023-09-10,Completed
1265,1178,74,2023-08-11,Completed
1266,474,102,2025-12-21,Completed
1267,55,151,2023-10-13,Completed
1268,1670,186,2023-11-19,Completed
1269,1036,38,2023-05-31,Completed
1270,687,87,2025-05-06,Completed
1271,1913,10,2024-08-25,Completed
1272,835,192,2023-03-29,Completed
1273,1594,87,2024-05-01,Cancelled
1274,878,112,2023-04-05,Completed
1275,239,192,2023-09-21,Processing
1276,37,11,2024-01-31,Completed
1277,417,93,2025-03-10,Processing
1278,182,196,2023-02-25,Completed
1279,934,19,2024-10-18,Completed
1280,360,197,2024-03-23,Processing
1281,729,14,2025-05-30,Completed
1282,894,147,2023-08-11,Completed
1283,994,109,2026-02-23,Cancelled
1284,1273,54,2025-12-10,Completed
1285,1973,11,2023-08-26,Completed
1286,1136,2,2025-12-16,Processing
1287,702,77,2024-05-01,Processing
1288,1870,141,2025-12-18,Completed
1289,435,60,2025-02-05,Completed
1290,110,27,2025-01-28,Completed
1291,37,156,2023-04-08,Completed
1292,1157,149,2023-05-13,Completed
1293,373,5,2025-07-16,Completed
1294,340,104,2026-05-09,Completed
1295,1282,108,2026-03-18,Processing
1296,1346,76,2026-02-05,Completed
1297,1230,191,2025-07-23,Processing
1298,606,38,2026-01-01,Completed
1299,1305,146,2024-05-23,Completed
1300,211,76,2023-02-13,Processing
1301,1167,159,2024-02-03,Processing
1302,222,48,2024-04-01,Processing
1303,1590,111,2025-04-07,Completed
1304,1921,15,2025-04-15,Completed
1305,1143,122,2023-11-14,Completed
1306,937,196,2025-05-05,Completed
1307,357,192,2024-03-18,Completed
1308,1484,59,2025-11-30,Completed
1309,1373,170,2026-05-18,Completed
1310,1841,134,2023-10-11,Processing
1311,1551,5,2024-08-06,Processing
1312,1967,105,2023-08-30,Cancelled
1313,1160,157,2025-06-08,Completed
1314,1648,38,2025-04-11,Processing
1315,1116,174,2023-10-28,Completed
1316,192,141,2025-02-22,Completed
1317,834,162,2023-05-30,Completed
1318,987,110,2023-07-21,Processing
1319,1654,136,2024-10-04,Completed
1320,1892,193,2023-09-04,Processing
1321,1592,69,2025-03-27,Completed
1322,1204,198,2024-09-28,Completed
1323,1842,11,2023-03-02,Completed
1324,459,1,2023-01-14,Completed
1325,801,100,2023-05-09,Completed
1326,1564,100,2025-10-28,Completed
1327,1369,50,2026-06-07,Processing
1328,1687,7,2023-04-09,Completed
1329,115,157,2024-07-25,Completed
1330,1243,19,2024-10-20,Completed
1331,1585,46,2025-12-04,Processing
1332,1945,114,2025-04-22,Completed
1333,1495,95,2024-03-27,Completed
1334,35,127,2025-06-21,Completed
1335,801,42,2023-04-30,Processing
1336,1487,104,2025-04-23,Completed
1337,706,5,2026-02-11,Completed
1338,1008,186,2025-08-29,Cancelled
1339,330,145,2026-05-17,Processing
1340,540,6,2025-03-24,Completed
1341,539,18,2024-02-04,Completed
1342,476,23,2023-09-29,Completed
1343,1906,44,2024-02-19,Cancelled
1344,822,28,2025-08-14,Cancelled
1345,951,3,2024-02-24,Completed
1346,161,155,2023-12-01,Completed
1347,449,193,2025-05-14,Processing
1348,1372,82,2023-09-29,Completed
1349,1175,89,2025-02-09,Completed
1350,917,20,2026-01-21,Completed
1351,1214,13,2023-12-12,Completed
1352,289,102,2024-08-25,Completed
1353,1675,25,2025-06-02,Completed
1354,109,61,2025-07-14,Completed
